Year;Month;CustomerId;Sales;Quantity
2018;3;1865;91243;77
2018;3;1885;1398;2
2018;3;1906;2436;4
2018;3;1922;5060;4
2018;3;1929;6900;4
2018;3;1938;12696;8
2018;3;1939;8860;4
2018;3;1951;4196;4
2018;3;1961;4992;8
2018;3;1964;4700;4
2018;3;2019;7590;6
2018;3;2023;3020;4
2018;3;2080;609;1
2018;3;2125;2436;4
2018;3;2137;19668;20
2018;3;2174;5247;9
2018;3;2183;3800;4
2018;3;2193;6876;4
2018;3;2217;2300;4
2018;3;2296;1850;2
2018;3;2399;4796;4
2018;3;2414;2476;4
2018;3;2445;4276;4
2018;3;2786;5516;4
2018;3;2806;1250;2
2018;3;2817;5596;4
2018;3;2871;10376;8
2018;3;2891;2180;4
2018;3;2924;28248;18
2018;3;3064;4196;4
2018;3;3086;4196;4
2018;3;3103;8876;12
2018;3;3105;2076;4
2018;3;3136;10672;8
2018;3;3156;6596;4
2018;3;3170;6336;8
2018;3;3172;3780;4
2018;3;3196;3700;4
2018;3;3244;3596;4
2018;3;3320;5036;4
2018;3;3323;2448;4
2018;3;3338;739;1
2018;3;3343;5912;8
2018;3;3353;2956;4
2018;3;3380;3498;6
2018;3;3405;2300;4
2018;3;3432;5316;4
2018;3;3468;2476;4
2018;3;3471;3060;4
2018;3;3472;3156;4
2018;3;3518;6336;8
2018;3;3544;2100;4
2018;3;3636;1748;8
2018;3;3652;499;1
2018;3;3659;7840;8
2018;3;3669;5996;4
2018;3;3696;785;1
2018;3;3700;7024;5
2018;3;3701;2140;4
2018;3;3730;2076;4
2018;3;3739;1250;2
2018;3;3767;1198;2
2018;3;3784;0;4
2018;3;3787;3996;4
2018;3;3802;8012;12
2018;3;3803;6176;8
2018;3;3806;6376;8
2018;3;3809;2476;4
2018;3;3810;3700;8
2018;3;3811;8068;12
2018;3;3812;3700;4
2018;3;3814;3700;4
2018;3;3815;2956;8
2018;3;3846;6736;8
2018;3;3865;2436;4
2018;3;3896;3900;4
2018;3;3911;3780;4
2018;3;3916;2956;4
2018;3;3925;31664;32
2018;3;3936;45840;48
2018;3;3991;3700;4
2018;3;4010;495;1
2018;3;4046;1545;1
2018;3;716;5709;4
2018;3;869;-1917;-1
2018;3;1141;7668;4
2018;3;1981;6468;4
2018;3;2889;4308;4
2018;3;2924;0;0
2018;3;3067;-4557,6;-4
2018;3;3103;4177,8;4
2018;3;3701;3348;4
2018;3;10;6340;4
2018;3;14;2140;4
2018;3;226;2716;4
2018;3;278;105998;180
2018;3;555;9407;9
2018;3;1141;4660;4
2018;3;1318;7180;4
2018;3;1494;14118,72;12
2018;3;1688;1125;1
2018;3;1838;2140;4
2018;3;1865;73262;62
2018;3;1938;6040;4
2018;3;1951;2716;4
2018;3;1964;-2720;0
2018;3;2066;2140;4
2018;3;2071;2130;2
2018;3;2088;1940;4
2018;3;2115;1940;4
2018;3;2125;6624;8
2018;3;2305;2716;4
2018;3;2391;4660;4
2018;3;2437;2716;4
2018;3;2644;4260;4
2018;3;2740;5980;4
2018;3;2924;2716;4
2018;3;3012;5996;4
2018;3;3103;8996;8
2018;3;3390;2140;4
2018;3;3416;2140;4
2018;3;3444;9755,61;18
2018;3;3623;5396,4;4
2018;3;3802;9936;12
2018;3;3804;9936;12
2018;3;3809;6624;8
2018;3;3811;6624;8
2018;3;4002;2800;4
2018;3;4046;4260;4
2018;3;4057;4660;4
2018;3;2863;-5000;-4
2018;3;3398;4800;8
2018;3;7;3300;2
2018;3;14;11568;12
2018;3;44;3564;4
2018;3;278;8528;12
2018;3;291;1384;2
2018;3;509;10260;8
2018;3;555;3564;4
2018;3;716;17301,4;20
2018;3;873;3892;4
2018;3;874;4316;4
2018;3;890;3364;4
2018;3;1151;6292;8
2018;3;1203;3188;4
2018;3;1232;3784;4
2018;3;1368;2724;4
2018;3;1557;6504;4
2018;3;1559;4724;8
2018;3;1633;3964;4
2018;3;1669;2488;4
2018;3;1706;6100;8
2018;3;1818;3652;4
2018;3;1836;10592;8
2018;3;1880;2932;4
2018;3;1929;3780;4
2018;3;1950;6692;8
2018;3;1951;2332;4
2018;3;1961;5688;8
2018;3;1970;11816;12
2018;3;1989;2688;4
2018;3;2025;5776;4
2018;3;2047;3364;4
2018;3;2054;5948;4
2018;3;2068;2688;4
2018;3;2171;4952;4
2018;3;2238;2092;4
2018;3;2358;2968;4
2018;3;2410;3364;4
2018;3;2443;4716;4
2018;3;2610;3364;4
2018;3;2760;2136;4
2018;3;2813;3964;4
2018;3;2924;32176;32
2018;3;2957;8332;4
2018;3;3067;2968;4
2018;3;3086;4272;8
2018;3;3103;17156;20
2018;3;3136;5552;4
2018;3;3149;9496;4
2018;3;3170;-2332;-4
2018;3;3173;3000;4
2018;3;3178;2332;4
2018;3;3243;14912;8
2018;3;3271;4716;4
2018;3;3380;1632;2
2018;3;3398;7128;8
2018;3;3432;2968;4
2018;3;3437;2332;4
2018;3;3471;9328;16
2018;3;3518;2332;4
2018;3;3531;781;1
2018;3;3636;2532;4
2018;3;3637;7908;4
2018;3;3654;3284;4
2018;3;3677;3168;4
2018;3;3713;3652;4
2018;3;3730;3964;4
2018;3;3762;3564;4
2018;3;3804;2932;4
2018;3;3812;3276;4
2018;3;3824;5996;4
2018;3;3873;4160;4
2018;3;3896;3264;4
2018;3;3932;8396;8
2018;3;3936;16820;20
2018;3;3983;2968;4
2018;3;4037;2968;4
2018;3;4044;2000;4
2018;3;4052;4272;8
2018;3;4053;8044;8
2018;3;44;6200;4
2018;3;812;5664;4
2018;3;3067;5176;4
2018;3;4068;6472;4
2018;3;44;5000;5
2018;3;291;28;2
2018;3;503;190;1
2018;3;716;342;2
2018;3;1356;1500;1
2018;3;1368;1500;1
2018;3;1617;150;1
2018;3;1825;190;1
2018;3;1865;5250;6
2018;3;2195;210;1
2018;3;2199;250;1
2018;3;2328;440;2
2018;3;2691;1500;1
2018;3;3079;190;1
2018;3;3296;380;2
2018;3;3337;190;1
2018;3;3380;100;1
2018;3;3619;210;1
2018;3;3730;380;2
2018;3;555;80;1
2018;3;1929;4144;70
2018;3;3103;140;1
2018;3;10;0;4
2018;3;278;104;5
2018;3;308;125;1
2018;3;555;18,1;12
2018;3;614;205;5
2018;3;1025;240;12
2018;3;1141;0;4
2018;3;1318;0;4
2018;3;1465;80;4
2018;3;1478;0;4
2018;3;1494;0;8
2018;3;1508;160;8
2018;3;1666;84;4
2018;3;1706;0;4
2018;3;1766;125;1
2018;3;1787;84;4
2018;3;1797;40;2
2018;3;1865;244;64
2018;3;1900;144;24
2018;3;1906;80;4
2018;3;1929;2940;428
2018;3;1930;42;2
2018;3;1945;125;1
2018;3;1964;0;4
2018;3;1974;125;1
2018;3;2058;160;8
2018;3;2070;640;32
2018;3;2071;0;2
2018;3;2169;80;4
2018;3;2217;84;4
2018;3;2391;0;4
2018;3;2399;320;16
2018;3;2691;160;8
2018;3;2740;0;4
2018;3;2840;80;4
2018;3;2924;84;4
2018;3;3012;0;4
2018;3;3103;0;12
2018;3;3243;125;1
2018;3;3337;42;2
2018;3;3362;125;1
2018;3;3390;23,32;4
2018;3;3444;109,6;4
2018;3;3544;0;4
2018;3;3652;0;1
2018;3;3846;0;4
2018;3;4041;125;1
2018;3;4046;0;8
2018;3;4057;0;4
2018;3;503;971;12
2018;3;555;101,2;3
2018;3;1368;198;2
2018;3;1903;138;2
2018;3;1919;138;2
2018;3;2589;356;4
2018;3;3277;316;4
2018;3;3328;594;6
2018;3;3513;534;6
2018;3;3630;456;8
2018;3;3860;150;3
2018;3;44;828;8
2018;3;555;3868,79;39
2018;3;627;845;5
2018;3;716;418;4
2018;3;1368;1909;12
2018;3;1658;305;3
2018;3;1906;479;3
2018;3;1977;405;3
2018;3;2065;160;1
2018;3;2172;430;3
2018;3;2202;1635;10
2018;3;2328;95;1
2018;3;2463;550;4
2018;3;3241;605;4
2018;3;3513;205;1
2018;3;3679;300;2
2018;3;3730;205;1
2018;3;3910;135;1
2018;3;3912;561;3
2018;3;7;350;2
2018;3;555;252;4
2018;3;614;50;2
2018;3;1177;380;4
2018;3;1797;480;2
2018;3;1838;100;4
2018;3;3120;700;4
2018;3;44;815,4;7
2018;3;98;-400;-8
2018;3;278;1318;194
2018;3;446;0;1
2018;3;503;199;1
2018;3;555;1168;2
2018;3;627;697;3
2018;3;716;890,02;6
2018;3;820;200;4
2018;3;1151;1200;24
2018;3;1368;2338;11
2018;3;1534;1400;28
2018;3;1605;200;4
2018;3;1836;700;14
2018;3;1865;0;1
2018;3;1880;200;4
2018;3;1884;89;1
2018;3;1906;399;5
2018;3;1961;600;12
2018;3;1977;1800;4
2018;3;1979;200;4
2018;3;2023;200;4
2018;3;2050;-380626,53;1
2018;3;2066;200;4
2018;3;2100;225;1
2018;3;2125;600;12
2018;3;2127;1875;5
2018;3;2137;1000;20
2018;3;2171;2125;5
2018;3;2183;200;4
2018;3;2238;200;4
2018;3;2399;200;4
2018;3;2614;467;3
2018;3;2740;0;1
2018;3;2813;200;4
2018;3;2817;200;4
2018;3;3012;400;8
2018;3;3103;400;8
2018;3;3136;200;4
2018;3;3170;-200;-4
2018;3;3173;59;1
2018;3;3196;200;4
2018;3;3207;200;4
2018;3;3257;35;1
2018;3;3277;269;3
2018;3;3331;199;1
2018;3;3343;400;8
2018;3;3416;200;4
2018;3;3422;300;6
2018;3;3444;344;4
2018;3;3619;35;1
2018;3;3623;200;4
2018;3;3659;199;1
2018;3;3679;1200;1
2018;3;3686;242;2
2018;3;3700;200;4
2018;3;3701;200;4
2018;3;3713;200;4
2018;3;3777;234;2
2018;3;3784;0;4
2018;3;3787;495;1
2018;3;3802;1200;24
2018;3;3803;400;8
2018;3;3804;800;16
2018;3;3806;400;8
2018;3;3809;600;12
2018;3;3810;200;8
2018;3;3811;400;8
2018;3;3812;200;4
2018;3;3814;200;8
2018;3;3815;0;4
2018;3;3846;200;4
2018;3;3865;400;8
2018;3;3910;199;1
2018;3;3911;200;4
2018;3;3925;1200;24
2018;3;3932;200;4
2018;3;3957;0;1
2018;3;4002;200;4
2018;3;4037;200;4
2018;3;4043;5000;1
2018;3;44;1800;6
2018;3;610;95;1
2018;3;627;355;2
2018;3;1268;160;1
2018;3;1906;600;2
2018;3;1951;325;2
2018;3;2328;165;1
2018;3;3337;165;1
2018;3;3679;1400;4
2018;3;3921;300;1
2018;3;7;460;60
2018;3;10;0;20
2018;3;14;1600;100
2018;3;278;0;40
2018;3;555;604,7;104
2018;3;614;140;20
2018;3;822;195;21
2018;3;1141;0;20
2018;3;1177;200;20
2018;3;1212;0;20
2018;3;1318;0;20
2018;3;1338;157;19
2018;3;1423;4620;580
2018;3;1494;0;40
2018;3;1543;400;16
2018;3;1556;0;20
2018;3;1706;0;20
2018;3;1836;80;10
2018;3;1838;200;40
2018;3;1848;70;10
2018;3;1865;0;324
2018;3;1906;140;20
2018;3;1929;43250;9123
2018;3;1964;0;20
2018;3;1970;315;41
2018;3;1977;-1350;-150
2018;3;2070;140;20
2018;3;2127;1200;56
2018;3;2391;0;20
2018;3;2740;0;20
2018;3;2750;140;20
2018;3;3012;0;20
2018;3;3067;147;21
2018;3;3103;160;76
2018;3;3120;140;20
2018;3;3230;160;20
2018;3;3243;180;20
2018;3;3365;140;20
2018;3;3390;116,6;20
2018;3;3444;457,6;20
2018;3;3503;180;20
2018;3;3701;0;20
2018;3;3846;0;20
2018;3;3910;70;10
2018;3;3912;112;16
2018;3;3925;0;20
2018;3;4046;0;36
2018;3;4057;0;20
2018;3;555;56;16
2018;3;1465;180;12
2018;3;1929;5595;450
2018;3;2071;0;10
2018;3;3243;320;20
2018;3;3610;120;8
2018;3;3910;15;1
2018;3;1766;125;1
2018;3;1974;125;1
2018;3;12;375;1
2018;3;44;270;1
2018;3;506;995;1
2018;3;555;2125,32;6
2018;3;627;995;1
2018;3;716;1771,1;2
2018;3;855;295;1
2018;3;1268;380;1
2018;3;1368;225;1
2018;3;1594;675;2
2018;3;1617;295;1
2018;3;1848;525;2
2018;3;1977;2215;3
2018;3;2175;590;2
2018;3;2202;1350;1
2018;3;2557;1230;4
2018;3;3120;1074;3
2018;3;3257;995;1
2018;3;3296;295;1
2018;3;3444;358,06;2
2018;3;3564;1350;1
2018;3;3619;300;1
2018;3;3659;885;3
2018;3;3912;995;1
2018;3;44;1638;12
2018;3;555;1157,37;17
2018;3;627;829;5
2018;3;716;413,6;4
2018;3;1368;2239;13
2018;3;1906;794;4
2018;3;1977;990;6
2018;3;2202;1063;7
2018;3;2463;849;5
2018;3;3241;945;6
2018;3;3679;170;2
2018;3;2440;950;5
2018;3;31;5000;20
2018;3;631;1100;4
2018;3;716;220;1
2018;3;820;1045;4
2018;3;1151;1100;4
2018;3;1534;3135;12
2018;3;1605;1045;4
2018;3;1706;1100;4
2018;3;1836;1045;4
2018;3;1929;22500;100
2018;3;1950;3575;13
2018;3;1952;3000;12
2018;3;1961;1045;4
2018;3;1979;1045;4
2018;3;2030;20000;80
2018;3;2137;4381,2;16
2018;3;2371;1100;4
2018;3;2410;1045;4
2018;3;2644;-2990;-10
2018;3;3012;1100;4
2018;3;3067;29000;120
2018;3;3170;-1045;-4
2018;3;3213;5000;20
2018;3;3243;3300;12
2018;3;3410;1100;4
2018;3;3416;275;1
2018;3;3487;1100;4
2018;3;3623;1045;4
2018;3;3654;1100;4
2018;3;3700;1045;4
2018;3;3738;2200;8
2018;3;3802;2272,4;8
2018;3;3803;1196;4
2018;3;3804;1100;4
2018;3;3809;1136,2;4
2018;3;3813;0;1
2018;3;3824;1100;4
2018;3;3846;2100;8
2018;3;3925;4180;16
2018;3;3932;1045;4
2018;3;3936;17000;68
2018;3;3986;5500;1
2018;3;1368;1995;1
2018;3;1653;94;1
2018;3;1782;208;2
2018;3;1906;94;1
2018;3;1974;1162;10
2018;3;14;0;2
2018;3;627;0;1
2018;3;1177;0;1
2018;3;1617;0;1
2018;3;1816;0;2
2018;3;2120;0;4
2018;3;2171;0;1
2018;3;2202;0;1
2018;3;2557;0;1
2018;3;3241;0;1
2018;3;3277;98;3
2018;3;3337;98;3
2018;3;3365;0;1
2018;3;3619;0;1
2018;3;3910;0;1
2018;4;7;140;6
2018;4;44;2729;59
2018;4;84;0;5
2018;4;87;0;1
2018;4;217;0;1
2018;4;226;0;1
2018;4;278;0;1
2018;4;453;0;1
2018;4;503;0;1
2018;4;506;50;1
2018;4;509;0;1
2018;4;555;11284,4;48
2018;4;557;0;4
2018;4;573;2350;1
2018;4;716;1600;16
2018;4;766;0;1
2018;4;797;0;1
2018;4;812;0;2
2018;4;827;0;1
2018;4;839;200;4
2018;4;855;0;1
2018;4;1018;4342,76;21
2018;4;1025;13380;119
2018;4;1151;0;16
2018;4;1177;0;1
2018;4;1183;340;4
2018;4;1225;750;7
2018;4;1232;0;1
2018;4;1247;0;2
2018;4;1268;0;5
2018;4;1318;0;2
2018;4;1332;0;1
2018;4;1335;0;1
2018;4;1338;0;4
2018;4;1352;0;1
2018;4;1368;0;4
2018;4;1369;0;2
2018;4;1384;0;5
2018;4;1385;0;1
2018;4;1387;0;2
2018;4;1411;325;1
2018;4;1414;550;21
2018;4;1417;325;2
2018;4;1433;0;2
2018;4;1490;500;5
2018;4;1492;0;2
2018;4;1496;500;5
2018;4;1508;280;4
2018;4;1534;0;45
2018;4;1556;0;2
2018;4;1590;200;4
2018;4;1601;0;2
2018;4;1605;0;1
2018;4;1622;0;1
2018;4;1643;0;1
2018;4;1665;0;1
2018;4;1666;0;2
2018;4;1667;0;1
2018;4;1668;4900;6
2018;4;1685;700;5
2018;4;1686;2100;2
2018;4;1687;500;4
2018;4;1688;0;2
2018;4;1692;0;1
2018;4;1706;0;2
2018;4;1720;0;1
2018;4;1727;325;1
2018;4;1759;0;1
2018;4;1806;0;4
2018;4;1816;0;2
2018;4;1818;0;5
2018;4;1820;0;1
2018;4;1836;0;4
2018;4;1856;0;2
2018;4;1865;4390;166
2018;4;1868;0;1
2018;4;1884;50;1
2018;4;1885;0;1
2018;4;1900;0;1
2018;4;1906;1675;13
2018;4;1922;140;4
2018;4;1929;0;10
2018;4;1934;0;1
2018;4;1935;0;5
2018;4;1938;1675;13
2018;4;1947;0;1
2018;4;1951;0;2
2018;4;1955;0;5
2018;4;1964;600;15
2018;4;1969;50;1
2018;4;1975;0;1
2018;4;1982;0;1
2018;4;1993;0;2
2018;4;1997;0;3
2018;4;2005;0;2
2018;4;2013;0;1
2018;4;2021;0;3
2018;4;2029;0;1
2018;4;2035;0;1
2018;4;2047;3800;4
2018;4;2050;3350;6
2018;4;2052;500;4
2018;4;2066;0;1
2018;4;2067;0;1
2018;4;2070;140;4
2018;4;2071;134;2
2018;4;2072;400;8
2018;4;2080;325;2
2018;4;2088;0;2
2018;4;2093;0;1
2018;4;2108;0;4
2018;4;2115;0;1
2018;4;2137;0;6
2018;4;2143;0;2
2018;4;2144;0;1
2018;4;2169;0;1
2018;4;2171;0;4
2018;4;2174;0;1
2018;4;2180;0;4
2018;4;2233;0;1
2018;4;2238;200;4
2018;4;2268;270;1
2018;4;2290;0;45
2018;4;2325;0;1
2018;4;2399;200;4
2018;4;2421;0;1
2018;4;2425;140;4
2018;4;2437;0;1
2018;4;2445;0;2
2018;4;2449;750;6
2018;4;2460;0;1
2018;4;2463;200;4
2018;4;2543;0;1
2018;4;2641;0;1
2018;4;2648;0;1
2018;4;2750;0;1
2018;4;2760;0;1
2018;4;2780;0;3
2018;4;2788;0;1
2018;4;2834;325;1
2018;4;2889;140;4
2018;4;2911;0;1
2018;4;2924;11640;8
2018;4;2973;500;4
2018;4;3031;0;1
2018;4;3032;0;1
2018;4;3039;0;4
2018;4;3046;0;1
2018;4;3050;0;4
2018;4;3064;0;2
2018;4;3083;0;1
2018;4;3086;1300;9
2018;4;3094;0;1
2018;4;3103;-860;19
2018;4;3112;0;1
2018;4;3125;0;1
2018;4;3136;0;7
2018;4;3155;325;1
2018;4;3156;0;1
2018;4;3170;0;7
2018;4;3178;0;1
2018;4;3189;0;11
2018;4;3194;0;1
2018;4;3207;200;6
2018;4;3210;0;24
2018;4;3223;0;1
2018;4;3230;840;20
2018;4;3241;0;1
2018;4;3243;64;7
2018;4;3253;200;4
2018;4;3263;0;1
2018;4;3281;0;2
2018;4;3323;0;1
2018;4;3342;0;4
2018;4;3346;0;2
2018;4;3380;0;6
2018;4;3398;-2500;1
2018;4;3416;140;4
2018;4;3429;0;1
2018;4;3432;700;6
2018;4;3444;39749,23;53
2018;4;3452;0;5
2018;4;3453;700;8
2018;4;3474;200;4
2018;4;3481;0;1
2018;4;3503;540;13
2018;4;3518;200;4
2018;4;3566;0;3
2018;4;3636;0;8
2018;4;3637;0;1
2018;4;3651;320;4
2018;4;3652;0;1
2018;4;3661;124;3
2018;4;3698;0;1
2018;4;3700;0;6
2018;4;3718;13528,2;12
2018;4;3755;0;1
2018;4;3767;-1000;0
2018;4;3778;0;5
2018;4;3784;6171,24;9
2018;4;3794;0;5
2018;4;3802;0;5
2018;4;3803;7090,4;5
2018;4;3804;0;5
2018;4;3811;0;8
2018;4;3812;2380;4
2018;4;3814;12197,6;13
2018;4;3816;0;1
2018;4;3825;0;2
2018;4;3839;-1074;0
2018;4;3841;-140;2
2018;4;3846;200;4
2018;4;3861;0;1
2018;4;3883;0;1
2018;4;3896;0;1
2018;4;3905;18000;6
2018;4;3910;0;1
2018;4;3917;0;1
2018;4;3925;0;7
2018;4;3932;500;4
2018;4;3951;200;4
2018;4;3953;0;1
2018;4;3995;0;2
2018;4;4009;0;1
2018;4;4037;0;17
2018;4;4046;0;1
2018;4;4063;325;1
2018;4;4;3646;4
2018;4;7;41180,14;45
2018;4;10;2566;4
2018;4;14;16381;22
2018;4;107;1805;2
2018;4;118;2808,72;2
2018;4;278;30906;36
2018;4;453;1964;4
2018;4;476;11135,18;8
2018;4;555;10316;16
2018;4;564;1805;2
2018;4;567;1001,5;1
2018;4;573;3845;4
2018;4;579;3108,84;2
2018;4;617;4031;5
2018;4;654;6779,28;10
2018;4;716;18250,76;20
2018;4;790;4963,52;4
2018;4;812;27677,8;23
2018;4;839;3579,4;4
2018;4;874;43135,03;41
2018;4;876;1733;2
2018;4;1015;2916,08;2
2018;4;1017;2494,24;4
2018;4;1025;24689,28;35
2018;4;1033;3286;4
2018;4;1157;12234;12
2018;4;1183;3466;4
2018;4;1191;6932;8
2018;4;1198;4007,08;4
2018;4;1205;13098;12
2018;4;1223;2229,22;2
2018;4;1288;1503,98;1
2018;4;1305;6360;8
2018;4;1313;12514;16
2018;4;1324;5446,64;4
2018;4;1338;4781;5
2018;4;1354;6217,68;4
2018;4;1384;4992,8;4
2018;4;1385;8613;13
2018;4;1387;4049,6;4
2018;4;1460;3466;4
2018;4;1464;2926,35;3
2018;4;1465;1996,2;2
2018;4;1493;3539,64;3
2018;4;1494;4512,12;4
2018;4;1506;983,5;1
2018;4;1536;5574;8
2018;4;1588;1283;2
2018;4;1605;7245,24;4
2018;4;1653;2367,08;2
2018;4;1658;842;2
2018;4;1678;7061,45;5
2018;4;1685;3466;4
2018;4;1688;3464;4
2018;4;1692;1326,28;1
2018;4;1706;3789,88;4
2018;4;1723;12133,46;4
2018;4;1724;3062,5;2
2018;4;1742;558,9;1
2018;4;1750;5270,96;4
2018;4;1751;2194,66;2
2018;4;1753;5093,44;4
2018;4;1760;7280,56;6
2018;4;1761;4366;4
2018;4;1763;5578,4;4
2018;4;1764;3934;4
2018;4;1768;5107,48;4
2018;4;1771;1137,18;1
2018;4;1774;7868;8
2018;4;1778;12666;12
2018;4;1780;18309,08;14
2018;4;1782;10134,44;8
2018;4;1787;4424,28;4
2018;4;1789;3870,12;2
2018;4;1793;4718,06;4
2018;4;1797;2388,08;2
2018;4;1805;1179,88;1
2018;4;1807;4366;4
2018;4;1832;2753,82;2
2018;4;1852;1137,18;1
2018;4;1856;1198,44;1
2018;4;1859;2753,82;2
2018;4;1865;29440,32;46
2018;4;1884;3845;4
2018;4;1885;6376,28;4
2018;4;1905;2443;4
2018;4;1928;6113,28;7
2018;4;1929;982;2
2018;4;1938;26216,08;29
2018;4;1947;3466;4
2018;4;1950;3466;4
2018;4;1952;1283;2
2018;4;1959;1303,71;1
2018;4;1964;3466;4
2018;4;1980;3689,7;3
2018;4;1990;5973,72;5
2018;4;2005;2496,4;2
2018;4;2026;6032;8
2018;4;2035;348,5;1
2018;4;2052;6471,04;6
2018;4;2054;3738,64;4
2018;4;2058;1733;2
2018;4;2077;5832,16;4
2018;4;2085;3372,64;4
2018;4;2091;2444;4
2018;4;2093;0;0
2018;4;2127;3646;4
2018;4;2131;2860,24;4
2018;4;2137;14470,4;8
2018;4;2144;3646;4
2018;4;2157;1647,28;2
2018;4;2167;14973,52;12
2018;4;2169;7705,48;10
2018;4;2172;1733;2
2018;4;2187;6932;8
2018;4;2216;4749;6
2018;4;2219;3628,24;2
2018;4;2229;3646;4
2018;4;2263;3466;4
2018;4;2271;1006,8;1
2018;4;2278;3907,94;2
2018;4;2300;4063;4
2018;4;2315;9606,24;12
2018;4;2357;9255;12
2018;4;2362;2607,42;2
2018;4;2391;12610,1;10
2018;4;2395;6641,5;7
2018;4;2414;2566;4
2018;4;2421;6932;8
2018;4;2460;3646;4
2018;4;2487;2566;4
2018;4;2497;3005,14;2
2018;4;2517;3610;4
2018;4;2529;3286;4
2018;4;2599;1732,5;2
2018;4;2628;6946,3;6
2018;4;2634;2433,7;2
2018;4;2689;5832,16;4
2018;4;2760;2363;2
2018;4;2770;1283;2
2018;4;2772;1283;2
2018;4;2780;2183;2
2018;4;2794;887;2
2018;4;2800;4781,46;2
2018;4;2813;7292;8
2018;4;2834;1787;2
2018;4;2854;3286;4
2018;4;2855;2470,78;2
2018;4;2924;3934;4
2018;4;2953;3849,38;2
2018;4;2967;2142,88;4
2018;4;2974;943,2;1
2018;4;3006;5832,16;4
2018;4;3011;2223,12;2
2018;4;3021;6507,46;4
2018;4;3026;5832,16;4
2018;4;3028;2367,08;2
2018;4;3032;2916,08;2
2018;4;3033;3479,72;2
2018;4;3041;4837,58;2
2018;4;3042;11720,44;8
2018;4;3049;8732;8
2018;4;3058;2844;4
2018;4;3095;3646;4
2018;4;3103;2477,2;5
2018;4;3105;2745,2;2
2018;4;3106;3466;4
2018;4;3155;3286;4
2018;4;3243;1096,5;3
2018;4;3286;2060;4
2018;4;3313;1173,52;1
2018;4;3320;866;1
2018;4;3333;1647,28;2
2018;4;3362;6497,2;4
2018;4;3370;14227,58;16
2018;4;3380;20988,3;22
2018;4;3381;4006;4
2018;4;3395;10081;16
2018;4;3444;16742,83;24
2018;4;3471;8492,96;8
2018;4;3474;9039,2;10
2018;4;3481;5361;11
2018;4;3485;2354,22;2
2018;4;3518;1158,62;1
2018;4;3555;1603,22;1
2018;4;3562;6771,56;4
2018;4;3566;3465;4
2018;4;3614;5199;6
2018;4;3636;1792;4
2018;4;3646;6752;8
2018;4;3649;7418,56;6
2018;4;3654;3108,84;2
2018;4;3656;3466;4
2018;4;3675;792;2
2018;4;3696;3466;4
2018;4;3712;3994,56;2
2018;4;3722;2789,2;2
2018;4;3745;5199;6
2018;4;3772;173,5;1
2018;4;3777;2464;4
2018;4;3781;7647,52;4
2018;4;3799;3646;4
2018;4;3800;5752;10
2018;4;3804;4908,8;8
2018;4;3808;7016,8;4
2018;4;3813;3033;3
2018;4;3817;6645,6;6
2018;4;3834;4580,24;4
2018;4;3844;4314,2;2
2018;4;3925;26962,36;20
2018;4;3926;1185;4
2018;4;3948;3405,44;3
2018;4;3951;3646;4
2018;4;4037;3646;4
2018;4;4053;3466;4
2018;4;4054;1030;2
2018;4;4090;3845;4
2018;4;1636;9152;4
2018;4;4;8954,48;8
2018;4;7;22734,69;15
2018;4;12;1132;2
2018;4;14;570,07;1
2018;4;44;2860;4
2018;4;278;3447,5;2
2018;4;359;10831,28;8
2018;4;435;4927,12;4
2018;4;446;4785,54;3
2018;4;453;2727,4;4
2018;4;476;7478,58;6
2018;4;493;7992,64;4
2018;4;503;5468,8;7
2018;4;506;2274,18;2
2018;4;509;4150,76;4
2018;4;555;20775,8;27
2018;4;557;9839,06;8
2018;4;567;1728,02;2
2018;4;568;2280,28;4
2018;4;573;1413,99;1
2018;4;610;1086,32;2
2018;4;617;3830;5
2018;4;627;7949,84;8
2018;4;654;5908,56;6
2018;4;716;43847,82;40
2018;4;722;5450,16;8
2018;4;804;5130,56;4
2018;4;812;17452,78;10
2018;4;824;2237,11;1
2018;4;836;3980,44;4
2018;4;839;7926,54;4
2018;4;871;1772,18;2
2018;4;874;1140,14;2
2018;4;876;1544,48;2
2018;4;1003;1617,06;3
2018;4;1007;2448,84;2
2018;4;1017;4964,94;6
2018;4;1025;58222,6;62
2018;4;1147;18145,8;12
2018;4;1149;2600,96;2
2018;4;1161;690,64;1
2018;4;1177;2757,76;4
2018;4;1187;3628,2;4
2018;4;1191;565,93;1
2018;4;1195;3554,36;4
2018;4;1198;3705,82;4
2018;4;1216;674,8;1
2018;4;1218;12812,32;10
2018;4;1225;3976,86;3
2018;4;1232;5173,92;6
2018;4;1243;7270,6;8
2018;4;1247;14317,68;12
2018;4;1288;5816,1;6
2018;4;1305;8900,76;8
2018;4;1323;1532;2
2018;4;1324;2024,26;2
2018;4;1338;4331,22;4
2018;4;1354;5014;4
2018;4;1373;12262,22;14
2018;4;1387;5153,44;4
2018;4;1400;2238,62;2
2018;4;1411;9267,88;8
2018;4;1417;12639,34;10
2018;4;1441;681,27;1
2018;4;1490;881,95;1
2018;4;1493;3310,12;4
2018;4;1508;5241,76;4
2018;4;1512;16684,51;13
2018;4;1534;716,35;1
2018;4;1536;2206,44;3
2018;4;1557;1701,8;2
2018;4;1559;623,5;1
2018;4;1575;1325,06;2
